what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323623916199
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323623917914
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323623917999
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323623918112
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323623922554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323623935134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323623943523
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323623947035
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323623970986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624021847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624230425
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624235899
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624241392
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624241392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323624368089
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624383460
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624383517
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323624383595
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624390269
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624417949
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624417949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624422622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624426606
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624432774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624484306
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624599861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624640433
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624667805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624669752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624672126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624684091
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323624729148
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323624731463
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323624736824
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624737473
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624737566
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323624737689
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624740342
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624751860
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323624758820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1323624759666
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323624760730
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624763974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323624765924
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323624767560
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624769136
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323624770119
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624771146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1323624771193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323624772229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624774641
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624867294
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323624870416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624943718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624951850
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624956002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323624964686
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323624967312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624974447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323624987673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323624991698
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323624998843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323625002492
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625003478
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323625010291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323625011835
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323625017048
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625018729
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625022471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625049233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625060817
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323625075840
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625079811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625080830
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625095443
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625482070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625485667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323625528788
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625537124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323625556345
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625561053
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323625630858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323625684585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323625700659
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625810214
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625818402
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625819089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625855432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625864737
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625864859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625891640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625902233
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323625912410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625914552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625932226
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625933954
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323625942276
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625946336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323625954116
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323625954216
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323625992686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323626004729
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323626005622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323627023271
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323627023411
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323627058595
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323636504572
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323636507414
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323636643991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323636657836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323636774647
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323636775542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323636851372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323636945296
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323636976139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323637011211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637012058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637076311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637084690
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637115437
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323637119451
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323637147886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323637149356
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637164451
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637235718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637285564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637289206
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323637290972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637322213
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637331822
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323637332900
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637376974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637424305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637440838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637662818
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323637664272
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323637697564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637736833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637768534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323637798230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638024972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638030439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638076633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638169441
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638204610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638214750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638218482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638223663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638231113
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323638266001
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323638268846
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638270622
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323638270740
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638281176
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638281633
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638281633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638328422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638331681
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323638334468
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638338446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638350053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638357625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323638359246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638371174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638371922
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638373422
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638376186
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638379755
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638391082
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638397986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323638401843
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638404195
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638406638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638416327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638478873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323638478960
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323638481826
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638483394
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323638483482
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323638487310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638571054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638571170
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638572162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638650028
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323638670416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639214626
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639221000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639221110
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639225753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639258452
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639267222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639270651
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323639271461
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323639284953
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323639289202
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323639297755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639331359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639412348
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323639412357
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323639417314
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323639465104
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323639494487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323639497460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639512544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639557956
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323639567169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639584696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639629021
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323639629044
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323639662791
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323639732031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639802063
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323639820482
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323639853981
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323639944329
error,log,,,"String index out of range: 7",1323639956109
error,log,,,"String index out of range: 7",1323639956115
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323639975829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323640029743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323640194004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323640217849
