what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691266675
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323691282391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691284394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323691289940
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691294625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691342324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691402671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323691403851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691405202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1323691438840
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691440716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323691466887
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323691473727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323691477905
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323691487521
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323691490604
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323691490703
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323691506672
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323691506672
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691507812
started,bundle,org.eclipse.wst.html.core,1.1.405.v201104191549,"org.eclipse.wst.html.core",1323691554043
started,bundle,org.eclipse.wst.css.core,1.1.403.v201103021532,"org.eclipse.wst.css.core",1323691554464
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1323691554509
started,bundle,org.eclipse.wst.jsdt.core,1.1.5.v201104272136,"org.eclipse.wst.jsdt.core",1323691554723
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.305.v201103170144,"org.eclipse.wst.jsdt.web.core",1323691554776
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1323691554867
started,bundle,org.eclipse.jst.jsf.common,1.2.2.v201101211220,"org.eclipse.jst.jsf.common",1323691555256
started,bundle,org.eclipse.jst.jsf.core,1.3.4.v201103181656,"org.eclipse.jst.jsf.core",1323691555265
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1323691555266
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1323691555274
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1323691555399
started,bundle,org.eclipse.wst.jsdt.ui,1.1.5.v201104070556,"org.eclipse.wst.jsdt.ui",1323691555401
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1323691555600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691555788
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1323691555833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691559804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691560865
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691562148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691562793
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691567132
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691569828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691572836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691574570
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1323691577269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323691595931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693483010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693483919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693491645
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693491806
closed,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1323693491807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693524102
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693527517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693557192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693652222
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693729844
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1323693729876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693739227
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693741146
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693840208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693854759
closed,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693874584
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693874610
opened,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693875030
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693875052
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693877109
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693877156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693877219
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693890617
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693895680
closed,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693910606
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693910659
opened,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693910929
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693910979
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693913157
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693913214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693913306
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693918066
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323693923167
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323693925622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323693941055
closed,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694002123
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694002147
opened,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694002433
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694002457
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694003460
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694003511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694003586
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694006380
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694018901
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694027446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694030678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694041955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694102058
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694176010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694308878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694312268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694365862
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694368111
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694382704
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694396207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323694400088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694416454
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694418660
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694424951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694427311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694459361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694461081
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323694482879
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694485895
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694486292
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694486388
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694486466
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694494288
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694497501
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694497501
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694590833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694610066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694636499
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694639837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652275
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694652989
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694653174
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694653357
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694653615
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694653837
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1323694654058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694660465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694662020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323694677032
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694680422
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694682654
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694682740
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694682825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694683630
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694742762
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694742866
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694742905
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694742905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694757626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694766067
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323694797426
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694799956
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694802457
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694802541
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323694802617
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694806511
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694806546
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694806546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694807439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694824115
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323694889368
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323694913181
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323694914197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323694923076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694937068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323694946143
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323695007039
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323695008981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323695079019
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323695085468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323695122085
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695135364
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695137840
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695137917
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695137998
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695142262
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323695142298
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695142299
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695143974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695157003
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323695184161
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695187472
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695189521
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695189609
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695189691
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695191202
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323695191238
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695191238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695192006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695217856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323695255339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695260581
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695263897
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695267251
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695269800
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695269878
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323695269956
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695271598
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323695271635
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323695271635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695272431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695282537
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323695285935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323697158843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697182462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697184795
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697189185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697193741
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323697194703
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697201673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323697204321
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1323697219462
opened,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697220979
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697221069
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323697222893
closed,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697222894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323697224196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1323697285852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697297177
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697299924
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697308900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697312176
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697316616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697319521
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697329095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697330361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697342288
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697347494
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697365821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697369581
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323697370654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697377839
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697380986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697384874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1323697388754
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697395043
activated,editor,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui.XSLEditor",1323697436118
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697439487
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1323697440795
activated,editor,com.orangevolt.eclipse.xslt,1.0.7,"com.orangevolt.xslt.editor.XMLEditor",1323697442364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1323697445626
